1,1,45,3,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,4,0.12644,0,1,1,1,1,0,4,0.26,14.5,21,0,0.115384615,0.115384615,0,0.25,0.115384615,0.115384615,0.25,0.25,0.25,0.5,1,3780,5700,30000,39480,0,0,9870,1,8,9
2,1,34,2,10,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,4,0.12644,1,0,1,0,0,2,4,0.19,9.5,15.5,0,0.157894737,0,0.25,0,0,0,0.5,0.25,0.25,1,1,3360,5700,30000,39060,0,0,9765,1,7,10
3,1,37,1,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,12,1.2644,1,5,5,2,0,1,14,0.91,9.57,15.42857143,75,0.164835165,0.065934066,0.071428571,0.357142857,0,0.065934066,0.428571429,0.071428571,0.5,1.2,1,12180,5700,30000,47880,2,23940,3420,1,6,9
4,1,34,5,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,3,0.50576,1,1,2,0,0,0,4,0.26,9,13.25,60,0.230769231,0,0.25,0.25,0,0,0.25,0.25,0.5,1,1,3360,5700,15000,24060,1,24060,6015,1,4,8
5,1,32,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,4,0,1,0,0,0,2,2,5,0.15,9,14.4,0,0,0,0.2,0,0.4,0,0.4,0.6,0,0,1,4620,5700,15000,25320,0,0,5064,1,3,12
6,1,45,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,5,0,1,0,1,0,0,0,2,0.13,9,14,0,0.230769231,0,0.5,0,0,0,0,0.5,0.5,0,1,1680,5700,30000,37380,0,0,18690,1,3,9
7,1,38,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,6,0,0,0,1,0,0,0,1,0.1,14,22,0,0.3,0,0,0,0,0,0,0,1,0,1,840,5700,15000,21540,0,0,21540,1,5,12
8,1,30,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,4,0,0,1,1,0,0,0,2,0.13,8,13,0,0.230769231,0,0,0.5,0,0,0.5,0,0.5,0,1,2100,5700,30000,37800,0,0,18900,1,9,13
9,1,34,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0,0,0,2,0,0,0,2,0.2,14,20,60,0.3,0,0,0,0,0,0,0,1,0,1,1680,5700,30000,37380,1,37380,18690,1,9,13
10,1,41,7,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3,0.50576,2,2,0,0,0,0,4,0.12,4.5,10.25,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0,1,3360,5700,30000,39060,0,0,9765,1,9,11
11,1,60,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3,0,1,1,1,3,2,0,8,0.52,20.5,26,140,0.057692308,0.173076923,0.125,0.125,0.115384615,0.173076923,0.125,0.375,0.25,1,1,7140,5700,15000,27840,1,27840,3480,1,7,15
12,1,38,20,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,5,0,0,0,1,0,2,0,3,0.16,14.33,22,135,0.1875,0,0,0,0.375,0,0,0.666666667,0.666666667,0,1,2520,5700,15000,23220,1,23220,7740,1,7,8
13,1,35,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,3,0,0,1,1,2,1,0,5,0.36,23.4,30.2,125,0.083333333,0.166666667,0,0.2,0.083333333,0.166666667,0.2,0.2,0.2,1,1,4200,5700,30000,39900,1,39900,7980,1,8,7
14,1,54,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,5,0,0,0,0,1,2,0,3,0.16,16.33,23,0,0,0.1875,0,0,0.375,0.1875,0,0.666666667,0.666666667,0,1,2520,5700,30000,38220,0,0,12740,1,9,13
15,1,30,13,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2,0.50576,0,0,1,0,2,0,3,0.16,18.33,24,115,0.1875,0,0,0,0.375,0,0,0.666666667,0.666666667,0,1,2940,5700,15000,23640,1,23640,7880,1,3,9
16,1,50,2,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,4,0.12644,1,0,1,3,1,1,7,0.49,22.71,29.28571429,130,0.06122449,0.183673469,0.142857143,0,0.06122449,0.183673469,0.142857143,0.285714286,0.285714,1,1,6300,5700,30000,42000,1,42000,6000,1,3,7
17,1,44,12,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4,0,1,0,0,0,2,0,3,0.09,8.67,13,0,0,0,0.333333333,0,0.666666667,0,0,1,0.666666667,0,1,2520,5700,30000,38220,0,0,12740,1,8,10
18,1,49,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,2,0,0,1,1,0,2,0,4,0.19,13.75,18.25,130,0.157894737,0,0,0.25,0.315789474,0,0.25,0.5,0.5,0.5,1,3780,5700,15000,24480,1,24480,6120,1,3,11
19,1,50,3,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,3,0,2,0,2,1,0,0,5,0.36,18.4,25.4,120,0.166666667,0.083333333,0.4,0,0,0.083333333,0,0.4,0.4,0,1,4200,5700,30000,39900,2,19950,7980,1,8,11
20,1,30,2,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,3,0.151728,2,0,0,0,0,0,2,0.06,6,11,0,0,0,1,0,0,0,0,1,1,0,1,1680,5700,15000,22380,0,0,11190,1,8,15
21,1,54,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,3,0,0,0,3,1,0,0,4,0.4,16.5,24.75,110,0.225,0.075,0,0,0,0.075,0,0,0.75,0,1,3360,5700,30000,39060,1,39060,9765,1,6,8
22,1,38,2,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,8,1.01152,2,1,4,1,0,0,8,0.59,14.5,20.375,135,0.203389831,0.050847458,0.25,0.125,0,0.050847458,0.125,0.25,0.25,0.5,1,7140,5700,30000,42840,2,21420,5355,1,8,13
23,1,59,2,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,4,0.50576,0,0,0,0,2,1,3,0.09,9.67,12.33333333,0,0,0,0,0,0.666666667,0,0.333333333,0.666666667,0,0,1,2520,5700,15000,23220,0,0,7740,1,9,7
24,1,60,24,19,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,0,0,0,0,0,1,0,1,0.03,10,18,0,0,0,0,0,1,0,0,1,0,0,1,840,5700,30000,36540,0,0,36540,1,6,8
25,1,34,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,4,0.25288,0,0,2,1,0,1,4,0.33,16,22,0,0.181818182,0.090909091,0,0,0,0.090909091,0.25,0,0.5,0,1,3360,5700,15000,24060,0,0,6015,1,8,13
26,1,31,12,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,0.25288,0,0,2,0,0,1,3,0.23,12.33,17,0,0.260869565,0,0,0,0,0,0.333333333,0,0.66667,0,1,2520,5700,15000,23220,0,0,7740,1,9,8
27,1,43,17,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,5,0.25288,0,0,2,0,0,0,2,0.2,14,18.5,0,0.3,0,0,0,0,0,0,0,1,0,1,2100,5700,30000,37800,0,0,18900,1,6,7
28,1,32,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0.25288,0,0,0,1,0,0,1,0.1,30,34,0,0,0.3,0,0,0,0.3,0,0,0,0,1,840,5700,30000,36540,0,0,36540,1,7,8
29,1,26,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0,0,1,2,1,0,0,4,0.33,12,17.75,60,0.181818182,0.090909091,0,0.25,0,0.090909091,0.25,0,0.75,0,1,3360,5700,15000,24060,1,24060,6015,1,5,7
30,1,35,10,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,0,1,1,2,1,0,2,7,0.42,9.43,15.42857143,75,0.142857143,0.071428571,0.142857143,0.142857143,0,0.071428571,0.428571429,0.142857143,0.4285,1,1,6300,5700,15000,27000,2,13500,3857.142857,1,7,9
31,1,36,10,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,5,0,0,0,2,0,0,0,2,0.2,14,19,110,0.3,0,0,0,0,0,0,0,1,0,1,1680,5700,30000,37380,2,18690,18690,1,8,8
32,1,38,8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4,0,3,2,9,2,0,0,16,1.25,10.63,16.0625,75,0.216,0.048,0.1875,0.125,0,0.048,0.125,0.1875,0.6875,0.555555556,1,14280,5700,30000,49980,2,24990,3123.75,1,6,8
33,1,37,10,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,0,1,0,2,0,0,1,4,0.26,11,15.5,0,0.230769231,0,0.25,0,0,0,0.25,0.25,0.5,0.5,1,3360,5700,30000,39060,0,0,9765,1,8,15
34,1,52,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,4,0.50576,0,0,2,0,0,0,2,0.2,14,20,0,0.3,0,0,0,0,0,0,0,1,0,1,1680,5700,30000,37380,0,0,18690,1,3,8
35,1,28,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,5,0,1,1,7,1,0,0,10,0.86,15.8,21.3,150,0.244186047,0.034883721,0.1,0.1,0,0.034883721,0.1,0.1,0.5,0.111111111,1,8400,5700,30000,44100,2,22050,4410,1,4,15
36,1,55,30,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,0,1,0,0,2,2,0,5,0.29,19.2,25.2,0,0,0.206896552,0.2,0,0.206896552,0.206896552,0,0.6,0.4,0,1,4200,5700,15000,24900,0,0,4980,1,7,14
37,1,70,37,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,4,0,1,0,0,2,2,0,5,0.29,16.2,22.6,0,0,0.206896552,0.2,0,0.206896552,0.206896552,0,0.6,0.4,0,1,4200,5700,30000,39900,0,0,7980,1,6,10
38,1,44,40,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,0,1,0,2,0,1,0,4,0.26,11,16.5,0,0.230769231,0,0.25,0,0.115384615,0,0,0.5,0.5,0.5,1,3360,5700,30000,39060,0,0,9765,1,8,11
39,1,42,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,4,1.2644,2,1,3,0,0,1,7,0.42,11.43,17.14285714,140,0.214285714,0,0.285714286,0.142857143,0,0,0.285714286,0.285714286,0.2857,0.75,1,6300,5700,15000,27000,1,27000,3857.142857,1,7,12
40,1,39,13,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,4,0.18966,1,2,2,0,0,1,6,0.32,8.67,14.33333333,0,0.1875,0,0.166666667,0.333333333,0,0,0.5,0.166666667,0.3333,1.5,1,5040,5700,30000,40740,0,0,6790,1,9,9
41,1,35,22,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,3,0.12644,1,0,2,0,1,0,4,0.26,10.75,16.5,0,0.230769231,0,0.25,0,0.115384615,0,0,0.5,0.5,0.5,1,3780,5700,15000,24480,0,0,6120,1,6,15
42,1,30,8,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,4,0.151728,2,0,1,0,1,0,4,0.19,8,13.25,0,0.157894737,0,0.5,0,0.157894737,0,0,0.75,0.25,1,1,3780,5700,30000,39480,0,0,9870,1,5,10
43,1,33,10,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,4,0.25288,2,0,2,0,1,1,6,0.32,9.17,14.66666667,0,0.1875,0,0.333333333,0,0.09375,0,0.166666667,0.5,0.3333,1,1,5040,5700,30000,40740,0,0,6790,1,3,9
44,1,65,44,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,0,0,0,3,1,0,0,4,0.4,23.75,27.75,140,0.225,0.075,0,0,0,0.075,0,0,0.5,0,1,3780,5700,15000,24480,2,12240,6120,1,9,7
45,1,50,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,3,0,0,0,2,1,0,0,3,0.3,10.67,17.33333333,0,0.2,0.1,0,0,0,0.1,0,0,1,0,1,2520,5700,30000,38220,0,0,12740,1,9,9
46,1,38,13,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,0.50575,1,0,3,1,0,0,5,0.43,12,18,0,0.209302326,0.069767442,0.2,0,0,0.069767442,0,0.2,0.8,0.25,1,4200,5700,15000,24900,0,0,4980,1,8,8
47,1,50,40,37,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4,0,1,0,4,0,0,0,5,0.43,12,17.6,0,0.279069767,0,0.2,0,0,0,0,0.2,0.8,0.25,1,4200,5700,15000,24900,0,0,4980,1,4,7
48,1,34,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0.18966,1,1,2,0,0,0,4,0.26,8.5,12.75,0,0.230769231,0,0.25,0.25,0,0,0.25,0.25,0.5,1,1,3780,5700,30000,39480,0,0,9870,1,4,11
49,1,55,2,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,4,0.12644,1,1,2,0,0,0,4,0.26,9,13.25,0,0.230769231,0,0.25,0.25,0,0,0.25,0.25,0.5,1,1,3780,5700,15000,24480,0,0,6120,1,5,11
50,1,35,10,7,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,0.37932,2,1,6,2,0,2,13,0.95,11.15,15.76923077,0,0.189473684,0.063157895,0.153846154,0.076923077,0,0.063157895,0.230769231,0.153846154,0.615384,0.666666667,1,11760,5700,15000,32460,0,0,2496.923077,1,5,14
51,1,54,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,6,0,0,0,0,0,2,0,2,0.06,11,15,0,0,0,0,0,1,0,0,1,1,0,1,1680,5700,15000,22380,0,0,11190,1,7,8
52,1,26,2,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,4,0.025288,0,0,0,0,1,0,1,0.03,11,13,0,0,0,0,0,1,0,0,1,2,0,1,840,5700,15000,21540,0,0,21540,1,5,8
53,1,21,3,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,5,0.050576,1,0,2,1,2,0,6,0.39,18.17,23.66666667,140,0.153846154,0.076923077,0.166666667,0,0.153846154,0.076923077,0,0.5,0.333333333,0.25,1,5040,5700,15000,25740,2,12870,4290,1,6,15
54,1,29,10,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0,1,1,2,0,2,0,6,0.32,12.83,19,140,0.1875,0,0.166666667,0.166666667,0.1875,0,0.166666667,0.5,0.333333333,0.5,1,5460,5700,30000,41160,2,20580,6860,1,4,14
55,1,45,20,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,2,0,2,0.06,11,14.5,0,0,0,0,0,1,0,0,1,1,0,1,1680,5700,30000,37380,0,0,18690,1,5,7
56,1,45,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,6,0.12644,0,1,1,1,1,0,4,0.26,15.5,20.5,140,0.115384615,0.115384615,0,0.25,0.115384615,0.115384615,0.25,0.25,0.5,0,1,3780,5700,15000,24480,1,24480,6120,1,9,15
57,1,39,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,3,0.113796,1,0,1,0,2,0,4,0.19,14.75,21.5,130,0.157894737,0,0.25,0,0.315789474,0,0,0.75,0.5,0.5,1,3780,5700,15000,24480,1,24480,6120,1,3,9
58,1,45,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,4,0.25288,2,0,0,0,0,0,2,0.06,6,10.5,0,0,0,1,0,0,0,0,1,1,0,1,1680,5700,15000,22380,0,0,11190,1,7,12
59,1,38,6,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,9,0,2,0,1,1,0,0,4,0.26,19.5,24.75,120,0.115384615,0.115384615,0.5,0,0,0.115384615,0,0.5,0.5,0,1,3780,5700,15000,24480,1,24480,6120,1,6,13
60,1,21,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,4,0,2,0,0,0,0,0,2,0.06,6,11,0,0,0,1,0,0,0,0,1,1.5,0,1,1680,5700,30000,37380,0,0,18690,1,6,14
61,1,60,35,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,0,0,1,0,0,0,0,1,0.03,6,10,0,0,0,0,1,0,0,1,0,1,0,1,840,5700,15000,21540,0,0,21540,1,6,15
62,1,70,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,1.2644,3,2,6,4,2,1,18,1.24,18.72,24.05555556,140,0.14516129,0.096774194,0.166666667,0.111111111,0.048387097,0.096774194,0.166666667,0.277777778,0.111111,0.4,1,16380,5700,15000,37080,4,9270,2060,1,3,11
63,1,40,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,5,0,2,0,2,1,1,0,6,0.39,12,16.16666667,0,0.153846154,0.076923077,0.333333333,0,0.076923077,0.076923077,0,0.5,0.333333333,1,1,5460,5700,30000,41160,0,0,6860,1,4,9
64,1,45,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,4,0,1,0,2,1,0,0,4,0.33,11.5,17.5,0,0.181818182,0.090909091,0.25,0,0,0.090909091,0,0.25,0.75,0.5,1,3360,5700,15000,24060,0,0,6015,1,6,8
65,1,65,40,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,8,0,1,0,2,1,1,0,5,0.36,13.6,17.8,0,0.166666667,0.083333333,0.2,0,0.083333333,0.083333333,0,0.4,0.4,0.5,1,4620,5700,30000,40320,0,0,8064,1,7,7
66,1,26,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,8,0,0,0,2,0,1,1,4,0.26,11.75,16.5,0,0.230769231,0,0,0,0.115384615,0,0.25,0.25,0.5,0,1,3360,5700,15000,24060,0,0,6015,1,6,9
